merchant_id,month,transaction_count,transaction_volume,authorisations,successful_authorisations
M0371,2024-01,57,1231.15,59,57
M0366,2024-07,165,7875.68,176,165
M0190,2024-03,675,22578.70,707,675
M0566,2024-08,1527,73531.71,1595,1527
M0236,2024-01,891,32192.67,957,891
M0581,2024-06,964,33025.23,1038,964
M0168,2024-03,946,19596.72,1035,946
M0321,2024-07,465,10383.05,511,465
M0137,2024-07,293,18620.89,318,293
M0147,2024-03,249,1513.10,257,249
M0461,2024-03,1881,1242406.15,2008,1881
M0452,2024-03,98,4202.69,107,98
M0580,2024-08,248,9065.21,263,248
M0001,2024-02,268,126934.08,290,268
M0545,2024-12,127,2265.36,135,127
M0153,2024-04,1815,55566.19,1994,1815
M0235,2024-04,1042,78383.69,1090,1042
M0279,2024-06,337,39834.29,368,337
M0032,2024-08,652,19839.14,703,652
M0585,2024-01,2043,56377.58,2140,2043
M0393,2024-07,274,7728.52,294,274
M0194,2024-03,152,38774.28,158,152
M0142,2024-10,1572,95036.12,1744,1572
M0410,2024-02,1415,415875.49,1572,1415
M0265,2024-03,350,7979.15,376,350
M0542,2024-07,1090,115680.63,1109,1090
M0224,2024-02,1381,20828.49,1526,1381
M0445,2024-04,44,2935.42,47,44
M0388,2024-01,91,3034.48,100,91
M0293,2024-03,1805,232739.84,1877,1805
M0475,2024-08,245,18422.83,252,245
M0223,2024-07,132,5317.68,141,132
M0086,2024-02,109,56101.76,116,109
M0314,2024-07,455,87428.33,479,455
M0384,2024-04,269,7501.19,279,269
M0531,2024-11,1593,93398.63,1738,1593
M0326,2024-04,343,6537.21,361,343
M0446,2024-05,158,6094.30,163,158
M0311,2024-08,1705,31264.34,1745,1705
M0194,2024-12,212,57856.37,232,212
M0287,2024-08,203,4839.52,225,203
M0064,2024-01,1650,456555.73,1681,1650
M0161,2024-12,1075,225764.70,1135,1075
M0186,2024-08,248,39258.53,254,248
M0541,2024-04,540,52114.98,552,540
M0179,2024-02,4503,227849.42,4950,4503
M0028,2024-06,222,68208.79,245,222
M0012,2024-06,284,23364.08,308,284
M0186,2024-11,272,40153.46,280,272
M0212,2024-01,94,4229.83,103,94
M0503,2024-01,185,2612.27,196,185
M0135,2024-05,231,4687.81,246,231
M0289,2024-06,733,17347.53,770,733
M0380,2024-02,41,3741.53,43,41
M0574,2024-06,523,138564.05,576,523
M0020,2024-03,1903,141926.16,1962,1903
M0519,2024-04,45,24331.35,49,45
M0007,2024-08,261,52788.19,288,261
M0050,2024-02,65,4615.81,68,65
M0053,2024-01,1626,211469.02,1769,1626
M0060,2024-12,109,4258.45,112,109
M0290,2024-09,1778,254619.25,1838,1778
M0367,2024-07,72,4098.30,78,72
M0200,2024-02,176,9986.75,195,176
M0165,2024-02,1110,50175.21,1168,1110
M0291,2024-11,638,54369.66,674,638
M0151,2024-05,133,41591.69,136,133
M0202,2024-05,245,6132.80,249,245
M0564,2024-02,128,5950.36,139,128
M0436,2024-01,153,56827.14,165,153
M0470,2024-03,437,72119.67,445,437
M0097,2024-07,113,18656.73,123,113
M0455,2024-05,198,78853.36,210,198
M0531,2024-02,1495,92167.53,1566,1495
M0080,2024-04,2153,68569.20,2322,2153
M0089,2024-11,96,17891.76,103,96
M0413,2024-10,8950,560955.82,9880,8950
M0141,2024-01,161,45289.04,164,161
M0302,2024-04,46,2640.21,49,46
M0133,2024-03,34,1818.80,36,34
M0046,2024-09,143,4552.32,146,143
M0069,2024-04,1765,315812.41,1892,1765
M0300,2024-02,10740,259918.28,11726,10740
M0143,2024-09,4303,2161164.87,4493,4303
M0421,2024-02,770,12272.63,845,770
M0140,2024-04,865,107965.71,935,865
M0119,2024-10,134,22145.39,137,134
M0019,2024-10,222,3350.37,235,222
M0311,2024-04,1763,34438.32,1865,1763
M0163,2024-02,1778,386768.38,1805,1778
M0114,2024-02,90,2136.08,93,90
M0349,2024-07,859,55237.64,926,859
M0185,2024-10,686,47884.58,707,686
M0024,2024-07,182,49877.99,185,182
M0026,2024-05,1906,146304.04,2044,1906
M0157,2024-06,1000,46840.83,1094,1000
M0139,2024-02,273,16885.57,286,273
M0576,2024-12,1629,66548.96,1673,1629
M0454,2024-11,212,1341.72,235,212
M0437,2024-03,96,26349.15,103,96
M0160,2024-04,1306,63694.13,1350,1306
M0528,2024-07,170,28628.93,178,170
M0331,2024-04,175,2868.20,180,175
M0550,2024-01,216,61588.82,239,216
M0259,2024-03,232,85681.48,238,232
M0102,2024-04,178,9079.16,196,178
M0406,2024-01,192,3641.61,209,192
M0041,2024-05,1685,52471.37,1760,1685
M0289,2024-10,569,13431.59,630,569
M0464,2024-09,2120,43514.05,2276,2120
M0570,2024-04,1170,79072.01,1265,1170
M0549,2024-04,1764,474435.99,1886,1764
M0089,2024-05,72,13439.35,76,72
M0367,2024-02,65,3649.91,67,65
M0359,2024-11,221,4133.68,225,221
M0019,2024-07,222,3305.97,230,222
M0292,2024-01,1299,91805.54,1373,1299
M0097,2024-06,132,20372.93,139,132
M0301,2024-07,189,71824.36,202,189
M0089,2024-09,79,13356.73,86,79
M0079,2024-07,341,103636.84,355,341
M0144,2024-07,104,39065.73,114,104
M0550,2024-11,230,72908.00,250,230
M0298,2024-08,6465,1886970.18,6856,6465
M0197,2024-11,1722,253745.37,1847,1722
M0186,2024-01,203,32258.93,214,203
M0179,2024-07,3558,174813.79,3719,3558
M0287,2024-01,233,5838.12,243,233
M0316,2024-11,686,34755.77,719,686
M0153,2024-12,2991,90016.15,3222,2991
M0128,2024-11,278,157454.58,295,278
M0268,2024-01,706,63849.01,754,706
M0417,2024-01,1458,456743.38,1613,1458
M0317,2024-05,354,61336.39,362,354
M0305,2024-02,80,3848.70,85,80
M0494,2024-01,187,1459.96,207,187
M0007,2024-05,288,51069.33,307,288
M0584,2024-11,233,73137.81,248,233
M0134,2024-07,164,21374.02,175,164
M0466,2024-07,905,213877.70,941,905
M0374,2024-05,155,11089.84,166,155
M0055,2024-07,848,17387.34,901,848
M0238,2024-03,165,4267.33,168,165
M0198,2024-07,383,15630.56,417,383
M0345,2024-01,2171,54019.03,2398,2171
M0199,2024-02,9150,100096.87,9893,9150
M0153,2024-09,1865,50186.76,1913,1865
M0153,2024-01,1764,54460.51,1806,1764
M0428,2024-08,131,42610.63,143,131
M0599,2024-02,3403,117348.85,3593,3403
M0240,2024-01,1741,113456.53,1877,1741
M0042,2024-03,783,84919.32,807,783
M0249,2024-12,1205,415316.79,1320,1205
M0150,2024-10,9898,725052.09,10067,9898
M0294,2024-11,86,4540.98,89,86
M0304,2024-08,116,1666.63,124,116
M0074,2024-02,246,147007.07,272,246
M0362,2024-05,67,3375.48,75,67
M0597,2024-02,127,1594.48,130,127
M0070,2024-10,2993,60282.10,3170,2993
M0478,2024-09,61,5573.27,64,61
M0251,2024-09,239,5778.58,258,239
M0480,2024-01,1584,662264.47,1681,1584
M0267,2024-01,261,49467.06,279,261
M0254,2024-08,674,207013.25,696,674
M0108,2024-02,169,57655.81,176,169
M0037,2024-04,1418,706954.16,1451,1418
M0284,2024-04,4315,594822.52,4771,4315
M0409,2024-10,146,68674.31,153,146
M0510,2024-03,11355,201620.52,12457,11355
M0360,2024-05,1767,622007.91,1810,1767
M0066,2024-09,2391,405505.21,2516,2391
M0347,2024-09,205,16101.68,215,205
M0420,2024-06,1442,17144.92,1537,1442
M0110,2024-09,324,88026.01,355,324
M0122,2024-12,4417,58290.01,4819,4417
M0018,2024-09,82,22982.66,87,82
M0408,2024-07,245,6794.05,256,245
M0434,2024-10,57,312.85,62,57
M0097,2024-10,85,13962.50,93,85
M0418,2024-05,832,21997.25,862,832
M0262,2024-06,56,3526.91,62,56
M0093,2024-01,53,1469.21,56,53
M0591,2024-09,90,17010.83,97,90
M0565,2024-08,244,44059.16,265,244
M0221,2024-12,1065,69718.91,1125,1065
M0169,2024-05,153,11499.74,156,153
M0168,2024-04,957,19636.92,973,957
M0122,2024-08,4244,54241.09,4490,4244
M0307,2024-04,218,10715.08,240,218
M0574,2024-12,546,141393.27,580,546
M0500,2024-03,822,92599.85,878,822
M0058,2024-06,219,16049.37,235,219
M0452,2024-09,103,4778.55,109,103
M0299,2024-07,1198,74215.10,1309,1198
M0500,2024-08,752,92332.90,834,752
M0375,2024-10,422,8051.99,430,422
M0464,2024-11,2204,50187.57,2431,2204
M0341,2024-08,1941,144604.47,1992,1941
M0173,2024-03,114,1495.27,121,114
M0081,2024-10,1090,34591.33,1116,1090
M0362,2024-10,74,3713.24,82,74
M0191,2024-06,245,7731.67,259,245
M0529,2024-05,1645,64194.72,1771,1645
M0027,2024-12,1872,442883.49,1915,1872
M0268,2024-05,733,70907.91,803,733
M0267,2024-05,250,54459.29,264,250
M0445,2024-02,57,3394.67,62,57
M0340,2024-04,1875,349006.00,2004,1875
M0517,2024-07,226,5743.87,249,226
M0425,2024-12,2152,308396.04,2367,2152
M0433,2024-04,218,84082.58,228,218
M0124,2024-03,1756,997339.43,1808,1756
M0010,2024-07,313,14433.60,324,313
M0563,2024-07,1637,325957.97,1691,1637
M0550,2024-12,295,84504.00,315,295
M0597,2024-06,105,1290.80,114,105
M0240,2024-04,2064,123318.25,2192,2064
M0216,2024-08,207,17342.59,225,207
M0452,2024-07,93,4621.83,99,93
M0253,2024-11,804,25536.73,827,804
M0223,2024-01,157,6773.46,161,157
M0502,2024-07,1418,327748.30,1543,1418
M0110,2024-12,209,57787.50,232,209
M0345,2024-06,2128,50070.46,2166,2128
M0362,2024-06,70,3566.31,77,70
M0590,2024-06,221,2317.68,225,221
M0180,2024-11,1986,360602.80,2125,1986
M0080,2024-02,1844,64921.23,1995,1844
M0124,2024-04,1793,1066799.75,1956,1793
M0232,2024-04,50,1164.15,54,50
M0082,2024-06,133,3112.46,145,133
M0225,2024-01,1519,120267.75,1611,1519
M0577,2024-01,224,41367.15,247,224
M0111,2024-12,210,51286.55,218,210
M0019,2024-09,256,4155.53,283,256
M0142,2024-01,1121,68064.79,1163,1121
M0369,2024-04,245,16379.88,268,245
M0294,2024-12,102,5988.65,105,102
M0404,2024-04,1178,274876.44,1272,1178
M0330,2024-07,161,5677.38,167,161
M0268,2024-12,823,81289.83,909,823
M0332,2024-06,187,11009.74,207,187
M0150,2024-01,12236,855739.98,13195,12236
M0019,2024-04,194,2905.08,201,194
M0059,2024-02,103,18597.68,111,103
M0161,2024-11,865,166829.13,893,865
M0271,2024-01,211,67547.49,230,211
M0163,2024-07,2353,500057.25,2426,2353
M0552,2024-12,185,95258.05,197,185
M0302,2024-02,45,2563.39,46,45
M0235,2024-09,969,66845.02,1042,969
M0111,2024-02,142,34892.32,157,142
M0573,2024-10,71,4461.86,74,71
M0123,2024-03,1390,63014.10,1458,1390
M0499,2024-05,1002,529439.16,1062,1002
M0193,2024-07,246,51815.25,267,246
M0128,2024-02,245,129176.56,255,245
M0039,2024-12,2067,553427.15,2240,2067
M0558,2024-05,249,16452.42,276,249
M0462,2024-10,913,238368.88,936,913
M0059,2024-10,122,20004.93,129,122
M0415,2024-07,16266,1812556.68,16912,16266
M0321,2024-08,488,11168.60,532,488
M0406,2024-07,174,3234.37,190,174
M0204,2024-01,202,3784.94,207,202
M0537,2024-12,2243,60889.23,2327,2243
M0522,2024-08,2885,1273536.65,3026,2885
M0217,2024-03,1220,309897.65,1352,1220
M0325,2024-04,1892,1241353.98,2011,1892
M0122,2024-02,3886,49218.16,4031,3886
M0339,2024-07,1093,254269.28,1189,1093
M0331,2024-11,207,3177.82,229,207
M0260,2024-07,326,69622.42,334,326
M0106,2024-07,4468,151763.64,4666,4468
M0545,2024-08,123,2306.28,134,123
M0137,2024-03,233,13797.63,253,233
M0201,2024-08,261,72222.80,275,261
M0539,2024-03,1905,74381.60,2023,1905
M0317,2024-12,326,53501.30,334,326
M0379,2024-08,10499,2609212.11,10665,10499
M0313,2024-08,6286,465940.99,6598,6286
M0133,2024-06,36,2049.52,38,36
M0383,2024-08,2246,1008616.21,2430,2246
M0271,2024-12,268,100354.42,285,268
M0593,2024-11,907,33923.75,976,907
M0455,2024-02,226,85536.21,234,226
M0248,2024-01,106,4055.61,111,106
M0131,2024-04,205,7141.75,215,205
M0419,2024-05,1395,48275.22,1420,1395
M0573,2024-04,69,4178.21,72,69
M0269,2024-08,1356,732672.84,1432,1356
M0594,2024-06,103,2961.85,110,103
M0382,2024-01,3542,962100.36,3597,3542
M0384,2024-06,266,7536.32,271,266
M0295,2024-06,1755,21486.12,1916,1755
M0151,2024-08,200,71518.78,216,200
M0016,2024-09,173,41690.28,192,173
M0098,2024-12,281,18916.22,299,281
M0414,2024-04,143,1379.30,150,143
M0241,2024-12,490,35203.10,533,490
M0020,2024-07,1982,130486.48,2156,1982
M0357,2024-01,1906,96410.81,2035,1906
M0118,2024-09,445,24764.61,477,445
M0341,2024-07,2214,183424.37,2318,2214
M0387,2024-03,1642,41478.58,1748,1642
M0143,2024-06,4093,1991029.94,4524,4093
M0595,2024-10,526,30524.91,544,526
M0157,2024-02,1181,55036.18,1227,1181
M0105,2024-08,99,1326.89,105,99
M0538,2024-01,1632,64276.55,1779,1632
M0146,2024-01,1169,420922.81,1222,1169
M0520,2024-04,98,3334.69,108,98
M0439,2024-10,87,41563.45,90,87
M0584,2024-03,194,63846.99,215,194
M0268,2024-11,631,57924.78,642,631
M0421,2024-04,782,12361.75,862,782
M0028,2024-08,394,129109.06,405,394
M0592,2024-09,356,5549.13,372,356
M0010,2024-03,310,15767.85,326,310
M0113,2024-09,2295,1340429.26,2438,2295
M0427,2024-03,87,2035.45,95,87
M0297,2024-08,394,77922.97,434,394
M0020,2024-04,2173,147068.21,2258,2173
M0431,2024-02,177,1256.25,189,177
M0009,2024-07,295,3037.96,308,295
M0266,2024-10,875,56170.16,934,875
M0442,2024-09,4476,917439.30,4811,4476
M0177,2024-10,305,6519.00,310,305
M0569,2024-07,823,27472.93,895,823
M0356,2024-02,1521,822884.85,1608,1521
M0162,2024-06,960,38586.74,1063,960
M0317,2024-08,421,76042.01,430,421
M0221,2024-01,1066,72327.91,1118,1066
M0228,2024-10,139,64640.96,143,139
M0454,2024-04,169,1003.31,180,169
M0558,2024-10,289,17624.65,306,289
M0332,2024-10,197,11049.09,201,197
M0591,2024-05,94,17854.73,103,94
M0482,2024-09,134,7129.95,138,134
M0569,2024-05,815,25078.75,867,815
M0020,2024-10,1982,130500.21,2126,1982
M0594,2024-01,114,2984.07,122,114
M0336,2024-10,257,43558.02,264,257
M0122,2024-01,4166,55826.80,4305,4166
M0583,2024-04,301,196010.23,313,301
M0496,2024-04,137,12217.74,149,137
M0432,2024-09,102,14198.09,107,102
M0047,2024-06,298,55600.45,309,298
M0451,2024-07,432,27108.97,472,432
M0567,2024-06,1004,176261.54,1101,1004
M0032,2024-03,597,18116.70,655,597
M0162,2024-04,1084,41145.87,1104,1084
M0092,2024-01,217,9683.82,222,217
M0046,2024-06,188,6253.12,205,188
M0145,2024-04,9346,2577174.79,10237,9346
M0587,2024-09,248,13129.68,268,248
M0010,2024-06,306,13584.37,327,306
M0392,2024-11,4420,1406974.20,4873,4420
M0346,2024-11,81,1072.56,83,81
M0270,2024-06,60,16562.63,65,60
M0003,2024-01,183,3985.25,190,183
M0120,2024-05,1408,85080.26,1535,1408
M0122,2024-05,4147,49952.37,4563,4147
M0313,2024-01,6448,474444.59,6925,6448
M0196,2024-12,103,46311.54,112,103
M0495,2024-02,572,9142.60,595,572
M0190,2024-09,637,20188.67,663,637
M0566,2024-07,1273,59998.58,1305,1273
M0385,2024-09,961,120703.34,983,961
M0494,2024-09,212,1697.61,217,212
M0374,2024-06,150,10921.09,158,150
M0314,2024-04,486,99904.68,517,486
M0210,2024-04,211,15421.38,218,211
M0446,2024-11,245,10862.56,261,245
M0469,2024-05,90,1876.37,94,90
M0574,2024-07,536,139891.52,562,536
M0516,2024-09,200,3470.88,220,200
M0271,2024-05,225,84692.69,242,225
M0400,2024-10,183,51820.26,195,183
M0453,2024-08,960,44229.00,988,960
M0310,2024-03,156,7074.29,169,156
M0345,2024-04,1935,46891.74,2086,1935
M0554,2024-03,1100,152276.70,1124,1100
M0194,2024-05,169,46978.44,182,169
M0420,2024-08,1595,19139.98,1686,1595
M0351,2024-05,224,89735.67,246,224
M0538,2024-04,1329,55965.15,1444,1329
M0094,2024-08,452,5788.01,487,452
M0421,2024-09,688,11722.27,732,688
M0199,2024-07,8273,93043.23,8575,8273
M0417,2024-03,1821,566196.22,1879,1821
M0024,2024-02,127,34705.81,130,127
M0568,2024-05,245,12288.68,254,245
M0206,2024-10,1568,162336.74,1720,1568
M0189,2024-06,5676,39246.19,5997,5676
M0494,2024-06,198,1567.76,203,198
M0107,2024-06,6735,371655.36,7267,6735
M0448,2024-12,216,34293.49,227,216
M0103,2024-12,13623,3310393.78,14219,13623
M0399,2024-10,188,68412.59,205,188
M0086,2024-09,130,60514.02,145,130
M0274,2024-02,1088,34334.79,1164,1088
M0521,2024-10,1361,53381.29,1400,1361
M0298,2024-01,4135,1134081.73,4215,4135
M0356,2024-10,1520,677805.34,1561,1520
M0482,2024-10,139,7760.69,147,139
M0046,2024-05,154,4861.02,161,154
M0198,2024-01,361,13614.25,369,361
M0015,2024-07,208,11766.34,212,208
M0127,2024-07,71,1181.14,78,71
M0545,2024-02,127,2403.61,133,127
M0228,2024-06,168,80767.11,178,168
M0502,2024-04,878,201070.05,971,878
M0530,2024-05,1404,60721.95,1462,1404
M0294,2024-03,54,3132.66,58,54
M0238,2024-01,151,3871.93,162,151
M0255,2024-01,168,12915.03,176,168
M0523,2024-12,144,84353.69,151,144
M0245,2024-05,157,1709.12,163,157
M0578,2024-11,127,38388.59,138,127
M0432,2024-01,103,14213.02,112,103
M0534,2024-01,1148,60435.57,1250,1148
M0469,2024-06,92,1990.00,95,92
M0201,2024-10,161,52602.54,171,161
M0200,2024-10,283,16507.55,308,283
M0191,2024-03,221,7689.28,240,221
M0043,2024-07,1504,19494.28,1577,1504
M0516,2024-05,196,3807.95,205,196
M0557,2024-12,388,16683.15,427,388
M0271,2024-09,237,86176.61,248,237
M0074,2024-04,288,161927.85,294,288
M0201,2024-07,231,74062.34,239,231
M0314,2024-12,446,90088.98,456,446
M0252,2024-01,1551,352072.50,1625,1551
M0490,2024-08,394,28398.59,420,394
M0353,2024-03,126,64071.11,139,126
M0122,2024-04,3672,51714.23,3852,3672
M0348,2024-01,210,7767.65,223,210
M0412,2024-06,1380,363208.95,1447,1380
M0303,2024-08,202,3959.25,209,202
M0546,2024-07,634,34066.89,686,634
M0249,2024-01,806,229475.02,831,806
M0273,2024-11,358,18000.38,370,358
M0594,2024-11,117,3452.80,123,117
M0293,2024-09,2096,255194.81,2185,2096
M0544,2024-06,5090,1564559.00,5650,5090
M0219,2024-09,767,100084.41,780,767
M0572,2024-01,1366,48908.04,1461,1366
M0121,2024-04,60,1490.08,63,60
M0272,2024-11,202,41245.15,224,202
M0548,2024-01,112,8090.83,119,112
M0402,2024-04,79,12984.25,84,79
M0498,2024-03,118,41703.47,120,118
M0045,2024-11,207,13038.05,216,207
M0184,2024-01,168,50497.09,173,168
M0357,2024-04,1934,96832.58,2074,1934
M0205,2024-12,238,29790.50,259,238
M0321,2024-11,554,14404.84,574,554
M0570,2024-01,1351,83131.18,1448,1351
M0116,2024-02,45,13159.60,47,45
M0087,2024-10,46,13992.10,48,46
M0007,2024-07,284,50676.79,314,284
M0555,2024-10,1499,38340.04,1655,1499
M0340,2024-01,1926,363646.45,2070,1926
M0250,2024-09,183,39930.31,202,183
M0456,2024-06,41,1450.54,45,41
M0337,2024-08,1672,88906.93,1769,1672
M0112,2024-10,218,4789.80,227,218
M0038,2024-04,146,21987.44,154,146
M0429,2024-07,41,4082.13,43,41
M0458,2024-05,7938,646130.78,8706,7938
M0337,2024-05,1800,78737.86,1858,1800
M0044,2024-05,1493,15380.30,1536,1493
M0116,2024-06,59,14649.04,62,59
M0478,2024-03,53,4713.20,56,53
M0148,2024-06,86,2866.87,93,86
M0480,2024-03,1443,714399.63,1483,1443
M0008,2024-09,147,48195.28,155,147
M0326,2024-01,367,9044.23,386,367
M0554,2024-07,875,122355.85,903,875
M0113,2024-04,2143,1239474.67,2372,2143
M0054,2024-08,63,1227.86,70,63
M0191,2024-10,295,10171.34,305,295
M0289,2024-01,686,15704.26,751,686
M0404,2024-11,1165,274766.00,1192,1165
M0328,2024-02,1686,29278.06,1756,1686
M0211,2024-10,56,15768.57,60,56
M0247,2024-09,6284,2097194.94,6885,6284
M0355,2024-01,1302,12155.74,1413,1302
M0107,2024-03,5385,249258.21,5565,5385
M0078,2024-11,15315,490762.36,15868,15315
M0485,2024-10,131,4496.89,141,131
M0199,2024-09,9022,98280.24,9996,9022
M0014,2024-10,261,31079.46,265,261
M0287,2024-03,260,6143.73,273,260
M0460,2024-04,739,45077.51,777,739
M0179,2024-09,4367,228982.17,4554,4367
M0214,2024-03,11448,746308.19,12280,11448
M0538,2024-09,1995,72534.76,2173,1995
M0162,2024-07,1056,46532.14,1116,1056
M0105,2024-02,99,1304.05,101,99
M0415,2024-12,12562,1551173.15,12792,12562
M0121,2024-02,48,1324.93,52,48
M0458,2024-10,9358,668059.48,9741,9358
M0181,2024-02,1460,366786.20,1591,1460
M0245,2024-02,204,1924.98,209,204
M0233,2024-02,1013,66022.37,1114,1013
M0541,2024-06,665,67255.99,686,665
M0230,2024-04,156,4227.52,166,156
M0435,2024-04,7921,177241.36,8767,7921
M0254,2024-04,417,121912.08,454,417
M0481,2024-04,1359,617867.45,1487,1359
M0407,2024-12,272,77526.71,282,272
M0551,2024-04,300,35895.68,311,300
M0014,2024-08,377,45590.24,386,377
M0356,2024-06,1261,639984.24,1357,1261
M0383,2024-11,1664,805220.07,1797,1664
M0063,2024-09,163,30552.05,175,163
M0223,2024-02,139,6370.84,145,139
M0277,2024-03,656,48156.57,720,656
M0126,2024-02,224,10714.29,237,224
M0100,2024-10,75,21819.69,82,75
M0118,2024-04,370,21933.18,405,370
M0176,2024-08,1154,277316.58,1200,1154
M0467,2024-11,225,21091.02,244,225
M0548,2024-07,132,10872.00,136,132
M0187,2024-12,368,47831.54,379,368
M0578,2024-12,163,50696.29,180,163
M0277,2024-01,653,46151.15,711,653
M0363,2024-05,236,18371.67,254,236
M0550,2024-02,201,58406.95,212,201
M0490,2024-09,406,29746.28,435,406
M0422,2024-11,335,32751.06,343,335
M0439,2024-01,100,53899.21,109,100
M0463,2024-09,251,68255.58,266,251
M0349,2024-11,799,55528.58,862,799
M0226,2024-08,87,2413.67,89,87
M0264,2024-01,288,16416.18,297,288
M0555,2024-07,1898,49132.17,2088,1898
M0219,2024-08,1054,127455.34,1105,1054
M0441,2024-12,1998,53279.23,2134,1998
M0503,2024-06,188,2779.21,193,188
M0458,2024-01,7498,595698.38,7985,7498
M0282,2024-02,201,77622.08,221,201
M0497,2024-04,427,16660.06,454,427
M0326,2024-09,329,7062.90,358,329
M0475,2024-03,223,16197.21,245,223
M0512,2024-10,8273,724403.23,9116,8273
M0529,2024-11,2130,83076.59,2336,2130
M0581,2024-05,961,34819.25,1018,961
M0508,2024-08,5145,364908.56,5226,5145
M0352,2024-08,1117,190933.91,1197,1117
M0279,2024-02,338,40597.35,372,338
M0582,2024-10,5177,356518.25,5560,5177
M0033,2024-07,156,8375.55,166,156
M0042,2024-05,895,94973.13,931,895
M0042,2024-09,1163,113462.47,1208,1163
M0272,2024-07,300,61315.87,325,300
M0547,2024-02,226,4163.33,234,226
M0280,2024-11,608,254602.05,636,608
M0022,2024-02,8077,379321.82,8207,8077
M0090,2024-08,3487,92031.17,3737,3487
M0403,2024-10,211,78902.51,228,211
M0168,2024-10,911,22128.80,1002,911
M0570,2024-03,1266,83538.65,1356,1266
M0041,2024-10,1555,44698.57,1585,1555
M0500,2024-05,887,96074.93,918,887
M0267,2024-11,881,191575.12,903,881
M0016,2024-08,223,48102.96,234,223
M0294,2024-04,51,2519.75,53,51
M0593,2024-03,833,32118.46,891,833
M0035,2024-03,260,11131.09,284,260
M0030,2024-02,189,18360.32,201,189
M0410,2024-11,1369,417954.33,1519,1369
M0497,2024-06,502,20809.77,516,502
M0101,2024-01,1483,51935.22,1558,1483
M0108,2024-11,173,60185.96,178,173
M0087,2024-06,60,17743.69,61,60
M0230,2024-07,166,4347.74,185,166
M0424,2024-09,460,142537.90,505,460
M0258,2024-07,403,185024.76,416,403
M0200,2024-06,229,13196.30,246,229
M0546,2024-12,821,42153.59,868,821
M0418,2024-09,852,22506.90,904,852
M0370,2024-04,178,3937.30,192,178
M0151,2024-12,152,46086.24,158,152
M0469,2024-10,68,1446.93,73,68
M0089,2024-04,89,15138.89,94,89
M0238,2024-07,147,3975.12,151,147
M0186,2024-09,213,33516.89,227,213
M0467,2024-05,209,21382.47,226,209
M0080,2024-01,2008,66488.52,2146,2008
M0189,2024-08,5869,42709.16,5975,5869
